Filename,r-base,ms-deberta,distilb,r-large,albert,Mittelwert
620608 — HCO Bulletin — Rudiments Checking  [B038-027].txt,0.1,0.2,1.1,0.0,0.5,0.4
"710523 Issue 05R — HCO Bulletin — Communication Cycle in Auditing, The  [B130-015].txt",0.1,0.3,1.5,1.1,0.4,0.7
600125 — HCO Bulletin — OT-3 Procedure - HGC Allowed Processes  [B036-047].txt,0.0,0.4,0.9,0.0,0.4,0.4
"600318 — HCO Bulletin — Addition to HCO Bulletin of February 15, 1960  [B024-082].txt",0.1,0.2,2.9,0.9,0.4,0.9
591022 — HCO Bulletin — Personal Staff Personnel Questionnaire  [B023-238].txt,0.1,0.3,1.1,2.5,0.4,0.9
700629 Issue 2 — HCO Bulletin — List L3A  [B044-009].txt,0.1,0.2,1.2,0.0,0.4,0.4
"690416 — HCO Bulletin — Health Form, Use Of  [B009-035].txt",0.1,0.3,1.1,4.2,0.5,1.2
610519 — HCO Bulletin — Assessment Data  [B037-034].txt,0.0,0.3,1.1,0.0,0.4,0.4
600721 — HCO Bulletin — Some Help Terminals  [B114-029].txt,0.1,0.2,1.1,0.2,0.3,0.4
690424 — HCO Bulletin — Preclear Assessment Sheet  [B009-046].txt,0.1,0.5,1.0,0.4,0.6,0.5
601020 — HCO Bulletin — Theory 67  [B036-159].txt,0.1,0.2,1.7,0.9,0.5,0.7
631001 — HCO Bulletin — How to Get Tone Arm Action  [B087-007].txt,0.1,0.3,1.4,0.0,0.4,0.4
690519R — HCO Bulletin Attachment — Pastoral Counseling - Health Form  [B009-131].txt,0.1,0.3,1.0,0.0,0.4,0.3
670418 — HCO Bulletin — Religious Philosophy and Religious Practice  [B007-006].txt,6.8,0.3,3.1,12.8,2.1,5.0
621017 — HCO Bulletin — Auditor Failure to Understand  [B029-045].txt,0.1,0.3,1.3,100.0,0.5,20.4
"840606 Issue 1 — HCO Bulletin — Rock Slams, More About  [B062-042].txt",0.1,0.3,1.6,1.0,0.5,0.7
740423RA — HCO Bulletin — Expanded Dianetics Requisites  [B098-009].txt,0.0,0.2,1.3,0.0,0.4,0.4
720412 — HCO Bulletin — Further Definition of Scientology Terms Contained in the Student Hat and Not Elsewhere Defined  [B049-020].txt,0.3,0.2,1.0,0.2,0.4,0.4
811112 — HCO Bulletin — Grade Chart Streamlined for Lower Grades  [B105-008].txt,0.1,0.2,1.1,0.0,0.4,0.4
690506 Issue 2 — HCO Bulletin — Routine 3R Revised - Engram Running by Chains  [B009-059].txt,0.1,0.2,1.1,10.2,0.4,2.4
690717RB — HCO Bulletin — New Era Dianetics Command Training Drills  [B173-006].txt,0.0,0.2,1.1,0.0,0.4,0.4
650614 Issue 2 — HCO Bulletin — Summary Report  [B005-014].txt,0.1,6.8,1.0,0.9,0.7,1.9
630201 — HCO Bulletin — Routine 3 - All Class III and IV Auditors  [B177-004].txt,0.1,0.5,0.9,0.0,0.6,0.4
690509 Issue 2 — HCO Bulletin — Case Supervisor Forms  [B042-058].txt,0.1,0.2,2.5,0.0,0.4,0.6
840115 — HCO Bulletin — Happiness Rundown Additives  [B062-018].txt,0.1,0.2,1.0,0.0,0.4,0.3
590526 — HCO Bulletin — Magazine Article (Poems by Julian cooper)  [B035-052].txt,87.2,0.7,2.8,99.2,1.3,38.2
690514 Issue 2 — HCO Bulletin — FN and Erasure  [B009-077].txt,0.1,0.2,1.1,0.0,0.4,0.4
840614 — HCO Bulletin — False Purpose Rundown Basic Form  [B062-047].txt,0.0,0.2,1.3,0.0,0.3,0.4
680806 — HCO Bulletin — R3H  [B150-002].txt,0.1,0.2,1.4,0.1,0.3,0.4
601201 — HCO Bulletin — New Formulas  [B036-178].txt,0.1,0.4,0.9,0.0,0.3,0.4
761024R — HCO Bulletin — Delivery Repair Lists  [B165-018].txt,0.0,0.2,0.9,0.0,0.4,0.3
600112 — HCO Bulletin — Addition to Code of a Scientologist  [B024-008].txt,26.1,0.2,16.8,100.0,0.9,28.8
680831 — HCO Bulletin — Written CS Instructions  [B041-066].txt,0.1,0.2,6.6,7.0,0.4,2.9
591030 — HCO Bulletin — 'The following poems...'  [B023-253].txt,99.1,0.4,4.9,99.7,97.3,60.3
700613 Issue 2 — HCO Bulletin — Hubbard Consultant - Study Stress Analysis  [B010-056].txt,0.2,0.2,1.0,0.3,0.4,0.4
710404 — HCO Bulletin — Use of Quad Dianetics  [B078-031].txt,0.0,0.2,0.9,0.0,0.4,0.3
600409 — HCO Bulletin — Outflow  [PL034-039].txt,0.1,0.5,1.1,0.0,0.5,0.4
581126 — HCO Technical Bulletin — Stable Data on Engram Running  [B022-085].txt,0.0,12.4,0.9,0.1,0.5,2.8
680919 — HCO Bulletin — 'Old lists are not to be copied...'  [B049-044].txt,0.1,0.2,3.9,0.5,0.4,1.0
700630 — HCO Bulletin — VIII Actions  [B010-071].txt,0.1,0.2,1.0,0.1,0.5,0.4
"630306 — HCO Bulletin — Correction to HCO Bulletin of February 22, 1963  [B087-001].txt",0.0,0.2,1.2,0.0,0.4,0.4
610623 — HCO Bulletin — Running CCHs  [B001-059].txt,0.1,0.2,2.4,81.7,0.5,17.0
59XXXX — HCO Bulletin — Page 2 Only  [B023-249].txt,66.4,98.0,4.1,100.0,22.2,58.1
730324 — HCO Bulletin — PTS Rundown Errors  [B051-025].txt,0.0,0.2,1.1,0.0,0.4,0.4
"690429 — HCO Bulletin — Scientific Treatment of the Insane, The  [B036-078].txt",55.5,0.5,1.3,100.0,100.0,51.5
600727 — HCO Bulletin — Double Action Cycles  [B024-170].txt,0.1,0.4,1.1,23.2,0.5,5.1
720207 Issue 2 — HCO Bulletin — Method 3 Word Clearing by the Student's Twin  [B048-019].txt,0.0,0.2,0.9,0.0,0.4,0.3
630724 — HCO Bulletin — R3N Corrections  [B153-035].txt,0.1,0.3,0.9,0.0,0.5,0.4
691005 — HCO Bulletin — Triple Flows  [B093-028].txt,0.1,0.2,1.1,0.0,0.3,0.3
590923 — HCO Bulletin — Poem by Kathy Talent  [B023-184].txt,96.9,0.6,2.2,100.0,12.7,42.5
701201 — HCO Bulletin — Dianetics - Triple Flow Action  [B076-040].txt,0.1,0.2,1.0,0.0,0.4,0.3
690726 — HCO Bulletin — Body and Standard  [B159-042].txt,0.3,0.2,1.1,0.0,0.5,0.4
600121 — HCO Bulletin — Justification  [B065-002].txt,0.8,0.4,5.6,100.0,0.8,21.5
700621 — HCO Bulletin — Superficial Actions  [B058-005].txt,0.9,0.2,1.3,4.1,32.9,7.9
591029 — HCO Bulletin — Communication Process and Havingness  [B023-243].txt,0.1,0.2,1.7,0.0,0.6,0.5
720409 Issue 04 — HCO Bulletin — Clearing List Words in Scientology - Word Clearing Correction List  [B012-073].txt,0.4,0.2,1.8,54.5,0.4,11.5
580728 — HCO Bulletin — Command Sheet for HGC  [B034-053].txt,0.0,0.3,1.1,0.0,0.3,0.3
700730 — HCO Bulletin — PC Welfare and the Case Supervisor  [B010-087].txt,0.1,0.2,1.3,0.0,0.4,0.4
680814R — HCO Bulletin — Remedy B - Environment and ''New Style''  [B092-003].txt,0.0,0.2,1.3,0.0,0.4,0.4
611228 Issue 2 — HCO Bulletin — 3D Rules of Thumb  [B037-080].txt,0.0,0.2,1.0,0.1,0.4,0.4
640311 — HCO Bulletin — Scientology VI - Bad Indicators and Technical Notes  [B168-032].txt,0.1,0.3,1.4,0.0,0.9,0.5
780602RC — HCO Bulletin — Cramming Repair Assessment List  [B079-010].txt,0.1,0.2,1.0,0.0,0.4,0.3
590908 — HCO Bulletin — Articles by Mario Kohly  [B023-160].txt,58.5,0.3,20.9,100.0,99.7,55.9
601010 — HCO Bulletin — Current News  [B036-153].txt,0.1,0.3,1.3,5.9,1.0,1.7
700619 — HCO Bulletin — CS Q and A  [B043-056].txt,0.0,0.2,0.9,0.0,0.5,0.3
711112RB — HCO Bulletin — False TA Addition  [B058-012].txt,0.1,0.3,1.1,0.0,0.4,0.4
810819 — HCO Bulletin — Short Cramming Repair List  [B174-007].txt,0.0,0.2,1.0,0.0,0.3,0.3
601215 — HCO Bulletin — Presession 37  [B140-053].txt,0.1,0.2,1.3,0.0,0.4,0.4
560920 — HCO Processing Sheet — HCO Processing Sheet  [B020-017].txt,19.4,0.4,1.6,99.9,0.5,24.4
640729 — HCO Bulletin — Good Indicators at Lower Levels  [B040-024].txt,0.1,0.3,1.1,0.1,0.7,0.4
"700929 — HCO Bulletin — HCO Bulletin of December 4, 1957 - (Re - Clear Procedure)  [B010-113].txt",4.8,0.2,1.5,99.1,0.5,21.2
710207 — HCO Bulletin — Administrative Training Drills - Admin TRs  [B044-010].txt,0.0,0.2,0.9,0.0,0.4,0.3
"590701 — HCO Bulletin — 'Nibs recently took over as Org Sec, DC...'  [B023-107].txt",0.1,0.2,1.3,0.4,0.4,0.5
711219 — HCO Bulletin — D of P Operates by OCAs  [B011-273].txt,0.1,0.2,1.0,0.0,0.4,0.3
730405 — HCO Bulletin — Axiom 28 Amended  [B052-033].txt,99.7,0.2,3.9,100.0,1.3,41.0
681215R — HCO Bulletin — L4BR - for Assessment of All Listing Errors  [B143-002].txt,0.1,0.2,1.0,0.0,0.5,0.4
710104 — HCO Bulletin — Exteriorization and High TA  [B142-002].txt,0.1,0.2,0.9,0.0,0.4,0.3
601118 — HCO Bulletin — Preclear Assessment Sheet  [B024-223].txt,5.2,0.4,1.9,100.0,1.5,21.8
601103 — HCO Bulletin — Failed Help  [B140-041].txt,0.1,0.3,1.3,0.1,11.0,2.6
"710808 — HCO Bulletin — Ivory Tower, The  [B045-022].txt",0.1,0.2,0.9,0.0,0.4,0.3
820416 — HCO Bulletin — More on PTS Handling  [B061-013].txt,0.0,0.2,0.9,0.0,0.4,0.3
700816 Issue 2 — HCO Bulletin — Negative Blowdowns  [B010-096].txt,0.1,0.2,1.3,0.3,0.4,0.5
600928 — HCO Bulletin — Miscellaneous Items  [B140-032].txt,0.2,0.4,1.5,0.2,99.4,20.4
700710 — HCO Bulletin — Two-Way Comm - A Class III Action  [B076-031].txt,0.0,0.2,1.6,0.0,0.4,0.4
690815 — HCO Bulletin — Flying Ruds  [B075-075].txt,0.0,0.2,0.9,0.0,0.6,0.4
700911 — HCO Bulletin — Solo Assists  [B043-098].txt,0.1,0.2,1.4,0.1,0.4,0.4
"601017 — HCO Bulletin — Bulletin Check List (WE October 15, 1960)  [B036-155].txt",0.1,0.3,2.5,7.0,0.7,2.1
760727 — HCO Bulletin — PTS Rundown and Vital Info RD - Position Corrected  [B100-001].txt,0.1,0.2,1.6,0.0,0.5,0.5
610619 — HCO Bulletin — Sec Check Whole Track  [B028-034].txt,0.1,0.4,2.9,1.1,50.1,10.9
690402 — HCO Bulletin — Dianetic Assists  [B093-004].txt,2.2,0.2,1.0,10.6,0.5,2.9
710307 — HCO Bulletin — Use of Quadruple Dianetics  [B078-027].txt,0.0,0.2,1.0,0.0,0.4,0.3
700327 Issue 2 — HCO Bulletin — Green Form  [B010-031].txt,0.1,0.2,2.4,0.3,0.5,0.7
801104 Issue 2 — HCO Bulletin — Vitamins  [B056-050].txt,81.9,0.2,1.7,99.8,0.5,36.8
791224 — HCO Bulletin — TRs Basics Resurrected  [B103-016].txt,0.1,0.3,1.0,0.0,0.5,0.4
600505 — HCO Bulletin — Help  [B024-126].txt,0.2,0.3,1.2,5.5,4.5,2.4
600317 — HCO Bulletin — Standardized Sessions  [B027-023].txt,0.7,0.3,1.3,99.9,0.6,20.6
730610 Issue 4 — HCO Bulletin — Cramming Officer Post Requirements  [B051-045].txt,0.0,0.4,0.9,0.0,0.6,0.4
600602 — HCO Bulletin — Dynamic Assessment on Help  [B140-001].txt,0.1,0.3,1.0,0.0,0.4,0.4
670918 — HCO Bulletin — Scales  [B091-004].txt,0.2,0.2,1.4,1.5,0.8,0.8
680917 — HCO Bulletin — Out Admin - Liability  [B092-007].txt,0.1,0.2,3.4,0.4,1.0,1.0
720227 — HCO Bulletin — Model Session - Ending Session  [B012-045].txt,0.1,0.2,1.9,1.2,0.4,0.7
670913 — HCO Bulletin — Remedy B  [B007-009].txt,0.1,0.7,1.8,99.4,1.3,20.7
690519 — HCO Bulletin — Pastoral Counseling - Health Form  [B093-017].txt,0.1,0.4,1.6,1.3,0.4,0.7
700127 — HCO Bulletin — E-Meter Drill Coaching  [B043-013].txt,0.0,0.2,1.5,0.0,0.3,0.4
800515 — HCO Bulletin Attachment — Examiner's Form (HCOPL 710308)  [B056-016].txt,0.1,0.7,1.2,0.0,0.4,0.5
731124 Issue 1RF — HCO Bulletin — Hi-Lo TA Assessment CS - (CS Series 53 - Long Form)  [B079-006].txt,0.0,0.2,1.4,0.0,0.5,0.4
620426 — HCO Bulletin — Recommended Processes HGC  [B063-002].txt,0.6,0.4,1.0,100.0,0.7,20.5
"690809 — HCO Bulletin — Case Folder Analysis, Dianetics  [B159-044].txt",0.1,0.2,1.0,0.0,0.4,0.3
601118 — HCO Bulletin — Preclear Assessment Sheet  [B027-084].txt,0.1,1.0,1.1,0.1,0.8,0.6
640814 — HCO Bulletin — Model Session - Levels III to VI  [B004-025].txt,0.1,0.2,0.9,0.0,0.4,0.3
851025 — HCO Bulletin — Purification Rundown Correction List  [B057-084].txt,0.1,0.2,1.0,0.2,0.4,0.4
590118 — HCO Bulletin — ACC Preparatory Processes for Running Engrams  [B023-022].txt,0.3,0.2,1.3,99.7,2.6,20.8
710830 Issue 2R — HCO Bulletin — PC Completions - Revised  [B050-071].txt,0.0,0.2,1.1,0.0,0.3,0.3
"631126 — HCO Bulletin — New Triangle - Basic Auditing, Technique, Case Analysis, A  [B039-063].txt",0.1,0.2,1.0,0.2,0.9,0.5
591029 — HCO Bulletin — Free Book Scheme  [B023-242].txt,0.6,0.2,27.6,100.0,2.0,26.1
730530 — HCO Bulletin — Cancellation of Bulletins  [B051-037].txt,0.1,0.2,1.4,0.5,0.6,0.6
551108 — HCO Bulletin — Six Levels of Processing - Issue 5  [B033-006].txt,0.0,0.7,1.0,0.0,0.4,0.4
730701 Issue 3 — HCO Bulletin — Knowledge Sheet  [B051-055].txt,0.1,0.2,0.9,0.0,0.6,0.4
"700824 — HCO Bulletin — Recommended Program for Rehabilitation of Drug and Alcohol Cases, A  [B043-092].txt",0.1,0.3,1.0,0.1,0.4,0.4
"620830 — HCO Bulletin — Amendment of HCO Bulletin of July 30, 1962  [B029-034].txt",42.9,0.2,5.6,99.9,0.6,29.9
740831RA — HCO Bulletin — New Grade Chart  [B098-015].txt,0.0,0.2,1.0,0.0,0.4,0.3
590216 — HCO Bulletin — HGC Processes for Those Trained in Engram Running or Trained in These Processes  [B133-010].txt,0.2,0.4,1.1,14.2,0.5,3.3
700401 — HCO Bulletin — Ethics Program-1 Case Actions  [B010-034].txt,0.0,0.2,1.1,0.0,0.4,0.4
650402 — HCO Bulletin — All Scientology - The Road to Clear  [B031-004].txt,0.2,0.3,0.9,1.0,0.5,0.6
640609 — HCO Bulletin — Scientology VI - Level VI Progress  [B168-019].txt,0.0,0.2,0.9,0.0,0.4,0.3
830819 — HCO Bulletin — OT III Course Posh-Up  [B057-025].txt,0.1,0.2,1.7,2.2,0.7,1.0
591005 — HCO Bulletin — Weekly PE Report Form  [B023-205].txt,0.4,0.3,2.3,30.3,0.4,6.7
710925 — HCO Bulletin — Tone Scale in Full  [B011-228].txt,97.7,0.2,1.5,5.8,12.2,23.5
660121 — HCO Bulletin — S & D Errors (Handling PTSes with S & D)  [B068-002].txt,0.0,0.2,1.5,0.1,0.4,0.4
590718 — HCO Bulletin — Technically Speaking  [B113-008].txt,0.2,0.2,7.4,0.2,0.7,1.7
"700131 — HCO Bulletin — Withholds, Other People's  [B076-003].txt",0.1,0.2,0.9,0.0,0.5,0.3
800422R — HCO Bulletin — Assessment Drills  [B079-046].txt,0.1,0.2,1.0,0.0,0.4,0.4
680928 — HCO Bulletin — Dianetics  [B041-081].txt,0.0,0.2,1.5,0.0,0.4,0.4
610706 — HCO Bulletin — Routine 1A  [B037-047].txt,0.1,0.2,1.1,0.0,0.5,0.4
810505 — HCO Bulletin — Study Green Form - Word List  [B056-074].txt,0.1,0.2,1.0,0.0,0.4,0.3
680906 — HCO Bulletin — False Reads  [B008-043].txt,0.2,0.2,19.8,0.5,0.6,4.3
720402 Issue 2RB — HCO Bulletin — L3 EXD RB - Expanded Dianetics Repair List  [B096-010].txt,0.0,0.2,1.0,0.0,0.3,0.3
"630709 — HCO Bulletin — Technical Summary - The Required Skills of Processing and Why, A  [B003-041].txt",0.1,0.3,1.0,2.3,0.4,0.8
631017 — HCO Technical Form — R-2C Slow Assessment by Dynamics  [B003-075].txt,0.1,1.7,0.9,23.4,0.6,5.4
730610 Issue 1RA — HCO Bulletin — Cramming  [B052-032].txt,0.1,0.2,1.7,0.2,0.4,0.5
660822 — HCO Bulletin — Floating Needles - Listing Processes  [B006-020].txt,0.1,0.4,1.4,0.0,0.4,0.4
590907 — HCO Bulletin — Processing a New Mother  [B023-155].txt,0.1,0.3,1.9,0.0,0.5,0.6
690428 — HCO Bulletin — High TA in Dianetics  [B042-042].txt,0.1,0.2,0.9,0.0,0.4,0.3
"601121 — HCO Bulletin — Bulletin Check List (WE November 19, 1960)  [B036-174].txt",0.1,0.3,2.3,0.5,0.9,0.8
710308 Issue 2 — HCO Bulletin — Precision Dianetics - The Commands of R3R  [B044-024].txt,0.0,0.2,0.9,0.0,0.4,0.3
591105 — HCO Bulletin — Rudiments of Formal Auditing  [B113-017].txt,0.0,0.2,1.1,0.0,0.5,0.4
690527 — HCO Bulletin — Earlier Similar  [B159-031].txt,0.1,0.2,1.4,5.1,0.6,1.5
"600522 — HCO Bulletin — De-Certification, How You Should Support It  [B024-141].txt",0.1,0.2,1.1,0.0,3.5,1.0
711125 Issue 2 — HCO Bulletin — Resistive Cases - Former Therapy  [B047-014].txt,0.1,0.2,1.0,0.0,0.4,0.3
720902 Issue 2 — HCO Bulletin — Why Finding Drill - Two  [B050-017].txt,0.1,0.2,0.9,1.5,0.4,0.6
720218 Issue 1RA — HCO Bulletin — False TA Addition 3  [B055-029].txt,0.1,0.2,1.1,0.0,0.4,0.4
611005 — HCO Bulletin — Clean Hands Make a Happy Life  [B037-060].txt,1.2,0.4,1.1,65.6,0.8,13.8
720610 Issue 2 — HCO Bulletin — Ethics and Executives  [B049-054].txt,0.0,0.2,1.7,0.0,0.4,0.5
580712 — HCO Bulletin — Standardization of Clear Processes for Guidance and Use of the HGCs  [B034-049].txt,0.0,0.2,1.2,0.3,0.4,0.4
710715 Issue 3 — HCO Bulletin — Drug Handling  [B045-011].txt,0.1,0.3,1.1,0.0,0.4,0.4
700724 — HCO Bulletin — Data Series  [B043-075].txt,0.1,0.2,1.4,0.1,0.4,0.4
670203 — HCO Bulletin — Scales  [B041-025].txt,0.2,10.4,1.0,24.5,0.4,7.3
600519 — HCO Bulletin — Scales  [B036-085].txt,0.2,0.2,1.2,0.4,0.5,0.5
710603 — HCO Bulletin — High and Low TA Breakthrough  [B078-039].txt,0.0,0.2,0.9,0.0,0.4,0.3
620704 — HCO Bulletin — Bulletin Changes (Changes in Model Session...)  [B038-042].txt,0.1,0.2,1.2,0.0,0.4,0.4
"600318 — HCO Bulletin — Addition to HCO Bulletin of February 15, 1960  [B036-056].txt",0.1,0.2,2.3,1.3,0.4,0.8
710816 — HCO Bulletin — Breakthrough - TR Course  [B011-133].txt,0.1,0.2,1.2,0.0,0.4,0.4
720409 Issue 07 — HCO Bulletin — Clearing List Words in Scientology - CS Series 53RRR  [B012-076].txt,0.1,0.2,1.4,0.0,0.6,0.4
700613 Issue 2 — HCO Bulletin — Hubbard Consultant - Study Stress Analysis  [B043-049].txt,1.2,0.2,1.1,91.1,0.4,18.8
721214R — HCO Bulletin — Generalities Won't Do  [B052-057].txt,0.1,0.2,1.0,0.0,0.4,0.3
841122 — HCO Bulletin — False Purpose Rundown Correction List Word List  [B062-051].txt,0.1,0.3,1.0,0.0,0.7,0.4
711010 — HCO Bulletin — Tech Points on a Word Clearing Festival  [B047-031].txt,0.0,0.3,1.3,0.0,0.4,0.4
710411RE — HCO Bulletin — L3RH - Dianetics and Int RD Repair List  [B130-013].txt,0.0,0.2,1.4,0.0,0.4,0.4
720330 — HCO Bulletin — Primary Correction Rundown - First Cramming Correction  [B048-052].txt,0.0,0.3,0.9,0.0,0.4,0.3
590507 — HCO Bulletin — New Process  [B071-027].txt,0.8,3.2,3.7,99.7,0.6,21.6
630722 — HCO Bulletin — You Can Be Right  [B039-032].txt,20.4,0.5,2.0,96.4,1.6,24.2
611207 — HCO Bulletin — Sec Checks Vital  [B161-028].txt,0.1,0.3,1.2,0.2,0.7,0.5
720416 — HCO Bulletin — PTS RD Correction List  [B012-085].txt,0.0,0.2,1.0,0.0,0.4,0.3
620908 — HCO Bulletin — 3GA - To Be Goals Line Listing  [B029-037].txt,0.1,0.2,1.0,0.0,0.4,0.4
610921 — HCO Bulletin — Security Check Children - HCO WW Security Form 8  [B001-077].txt,0.7,0.3,1.3,99.6,1.9,20.8
690528RA — HCO Bulletin — How Not to Erase  [B169-013].txt,0.1,0.2,0.9,0.0,0.3,0.3
590324 — HCO Bulletin — HAS Co-Audit  [B035-032].txt,1.0,0.4,1.5,99.9,0.5,20.7
"690524 — HCO Bulletin — Difficult Case, The  [B159-029].txt",0.1,0.2,1.0,0.2,0.4,0.4
850518 — HCO Bulletin — Student Form  [B057-079].txt,0.1,0.2,1.2,2.0,0.4,0.8
720327 Issue 3 — HCO Bulletin Attachment — Auditor Correction Form - Additional Actions Required  [B012-056].txt,0.1,0.2,1.6,1.0,0.6,0.7
700816 Issue 2 — HCO Bulletin — Negative Blowdowns  [B043-086].txt,0.1,0.2,1.9,0.1,0.4,0.5
"731206 — HCO Bulletin — Primary Failure, The  [B079-046].txt",0.0,0.2,1.0,0.0,0.4,0.3
"780924 Issue 1RA — HCO Bulletin — End of Endless Int Repair Rundown, The  [B102-019].txt",0.0,0.3,1.0,0.0,0.3,0.3
621017 — HCO Bulletin — Auditor Failure to Understand  [B086-008].txt,0.1,0.4,1.0,100.0,0.4,20.4
701030 — HCO Bulletin — Clay Demo  [B043-117].txt,0.1,0.2,1.2,1.7,0.5,0.7
590721 — HCO Bulletin — HGC Allowed Processes  [B035-079].txt,0.1,0.2,1.1,0.2,0.4,0.4
680926 — HCO Bulletin — TR 0 Note  [B008-055].txt,0.0,0.2,0.9,0.0,0.4,0.3
700720 — HCO Bulletin — Folder Error Summaries  [B043-073].txt,0.0,0.2,1.0,0.0,0.4,0.3
690424 Issue 2 — HCO Bulletin — Dianetic Results  [B042-037].txt,0.1,0.4,1.1,6.6,0.7,1.8
590718 — HCO Bulletin — Income Tax Reform  [B023-113].txt,31.7,0.4,1.1,100.0,1.7,27.0
630520 — HCO Bulletin — Routine 3N - Proper Programming - Fast Blowing RIs  [B153-018].txt,0.0,0.2,1.0,0.0,0.4,0.3
680917 — HCO Bulletin — Gross Case Supervision Errors  [B008-047].txt,0.1,0.2,8.4,0.8,0.4,2.0
720404 — HCO Bulletin — Tech Div Primary Rundown  [B012-067].txt,0.0,0.2,0.9,0.0,0.3,0.3
601006 — HCO Bulletin — Thirty-Six New Presessions  [B114-037].txt,0.1,0.3,1.2,4.2,0.5,1.2
840117 — HCO Bulletin — Happiness Rundown Basics  [B062-021].txt,0.1,0.2,1.1,0.0,0.3,0.4
"810131 — HCO Bulletin Attachment — FES Checklist for Starting or Continuing L10, L11 or L12  [B082-037].txt",0.0,0.2,0.9,0.0,0.4,0.3
690619 — HCO Bulletin — Definitions of Terms  [B009-108].txt,0.3,0.2,2.2,96.4,0.5,19.9
701030 — HCO Bulletin — Clay Demo  [B010-130].txt,0.1,0.2,1.5,86.4,0.6,17.8
"720610 Issue 6 — HCO Bulletin — L3B Rundown - Dianetics Track Repair, The  [B012-125].txt",0.0,0.2,1.0,0.0,0.4,0.3
630705 — HCO Bulletin — ARC Break Assessments  [B137-001].txt,0.0,0.2,0.9,0.0,0.4,0.3
620830 — HCO Bulletin — Order of Prepcheck Buttons  [B002-058].txt,0.3,0.2,7.4,100.0,0.9,21.8
821227 — HCO Bulletin — Training and OT  [B061-025].txt,0.1,0.2,1.5,0.0,0.6,0.5
631001 — HCO Bulletin — How to Get Tone Arm Action  [B039-054].txt,0.0,1.0,1.0,0.0,0.4,0.5
710625 — HCO Bulletin — Barriers to Study  [B044-088].txt,32.0,0.5,1.0,100.0,0.5,26.8
600927 — HCO Bulletin — Supervision of Sessions  [B036-144].txt,0.3,0.2,2.5,95.3,0.4,19.7
"610612 — HCO Bulletin — Rising Needle - Skip It!, The  [B154-015].txt",0.1,0.3,1.6,0.1,0.6,0.5
580614 — HCO Bulletin — Standardization of Clear Processes for Guidance and Use of the HGCs  [B022-055].txt,0.1,0.2,2.2,99.6,0.3,20.5
680606 — HCO Bulletin — Sec Checking Info  [B041-052].txt,0.0,0.2,1.0,0.0,0.5,0.4
830808 — HCO Bulletin — Cycling through TRs on a Professional TR Course  [B061-053].txt,0.1,0.3,1.0,0.2,0.8,0.5
580121 — HCO Bulletin — MEST Clear Procedure  [B034-007].txt,0.1,0.2,1.3,11.1,0.4,2.6
781201RA — HCO Bulletin — Programming of Clears  [B102-035].txt,0.0,0.2,1.5,0.2,0.4,0.5
620807 — HCO Bulletin — Running CCHs  [B160-022].txt,0.1,0.6,1.4,0.3,0.6,0.6
630705 — HCO Bulletin — CCHs Rewritten  [B003-039].txt,0.1,0.2,1.0,0.0,0.4,0.3
620704 — HCO Bulletin — Coachless Training - Use of a Doll  [B002-047].txt,0.1,0.2,2.1,3.7,0.5,1.3
710930 Issue 2 — HCO Bulletin — TRs in Auditor Training and Cramming  [B045-058].txt,0.0,0.2,1.0,0.0,0.4,0.3
710421RB — HCO Bulletin — Dianetics  [B052-040].txt,0.0,0.2,1.0,0.0,0.4,0.3
810131 — HCO Bulletin — Auditor Admin Series 24R - FES Checklists and Summary  [B082-037].txt,0.0,0.2,1.0,0.0,0.4,0.3
700421 — HCO Bulletin — Two-Way Comm CSes  [B043-034].txt,0.0,0.2,1.0,0.0,0.4,0.3
700422 — HCO Bulletin — Clay Table Demo Checkouts  [B043-035].txt,0.2,0.2,1.4,26.3,1.1,5.8
700121 — HCO Bulletin — Cancellation of Permissive TRs  [B043-007].txt,59.6,0.8,1.7,46.7,1.1,22.0
880504 — HCO Bulletin — False Purpose Rundown Executive Posting Qualifications Form  [B110-003].txt,0.1,0.2,1.4,0.0,0.4,0.4
690507 Issue 3 — HCO Bulletin — Dianetics - Extracts from Early Bulletins  [B144-016].txt,0.4,0.6,1.1,97.2,0.5,20.0
591030 — HCO Bulletin — To Retain Co-Audit PCs Interest in Case  [B023-248].txt,0.1,23.6,2.7,99.2,2.2,25.6
630521 — HCO Bulletin — Routine 3 - R3 Model Session  [B003-022].txt,0.0,0.2,1.0,0.0,0.4,0.3
710816 Issue 2R — HCO Bulletin — Training Drills Remodernized  [B058-010].txt,0.0,0.2,1.0,0.0,0.4,0.3
811024 — HCO Bulletin Attachment — Group Processing Session - ''Accept'' - ''Reject''  [B056-083].txt,100.0,100.0,99.5,100.0,99.9,99.9
710609 Issue 1 — HCO Bulletin — CS Tips  [B011-075].txt,0.0,0.2,1.0,0.0,0.3,0.3
810729 Issue 1 — HCO Bulletin Attachment — Full Assist Checklists for Injuries and Illnesses - Attachment 1  [B082-036].txt,0.1,0.2,1.0,0.0,0.9,0.4
690523 — HCO Bulletin — Auditing Out Sessions - Narrative versus Somatic Chains  [B009-088].txt,0.1,0.2,1.1,0.0,0.3,0.4
710715 Issue 3RD — HCO Bulletin — Drug Handling  [B124-002].txt,0.1,0.3,1.3,0.0,0.4,0.4
700408 — HCO Bulletin — GF 40 Handling - Clarification  [B043-029].txt,0.1,0.2,3.3,1.3,0.4,1.1
